index,inputs,predictions,anomaly,anomaly_prob
0,99.8554270462643,99.85546875,0.930556,0.00174823
1,99.84431470669992,99.8447265625,0.763889,0.00151789
2,99.86655546288658,99.8662109375,0.0416667,0.000812931
3,99.91104192149456,99.9111328125,0.972222,0.00180783
4,99.8777098387994,99.8779296875,0.0138889,0.000814993
5,99.89437402712838,99.89453125,0.0972222,0.000849317
6,99.89992772557865,99.900390625,0.0555556,0.000818715
7,99.94439501779289,99.9443359375,0.0277778,0.000798742
8,99.93328144112103,99.93359375,0.0277778,0.000798159
9,99.93884472118788,99.9384765625,0,0.000778683
10,99.91660180140269,99.9169921875,0,0.000778118
11,99.91104686718303,99.9111328125,0,0.000777554
12,99.89993885152131,99.900390625,0,0.00077699
13,99.92214436658837,99.921875,0,0.000776427
14,95.0929119839756,95.09287109375,0,0.000775865
15,95.0767690253668,95.0767578125,0,0.000775303
16,95.06756381026446,95.067578125,0,0.000774743
17,99.92217033577904,99.921875,0,0.000774184
18,99.89994997498654,99.900390625,0,0.000773625
19,99.90550830971159,99.9052734375,0,0.000773067
20,99.87773702345284,99.8779296875,0,0.00077251
21,99.91104686718303,99.9111328125,0,0.000828065
22,99.92771352313096,99.9111328125,0,0.000827419
23,99.92771754239651,99.9111328125,0,0.000826774
24,99.91106170094469,99.9111328125,0,0.000826131
25,99.88327497081916,99.9111328125,0,0.000825488
26,99.84989993328843,99.9111328125,0,0.000824846
27,99.83324068927224,99.9111328125,0,0.000823386
28,99.86101845674867,99.9111328125,0,0.000821114
29,99.91105181231953,99.9111328125,0.0138889,0.000822106
30,99.94994994994913,99.9111328125,0,0.000822291
31,99.92771754239587,99.9111328125,0.0138889,0.000819207
32,99.88327497081856,99.9111328125,0,0.00082102
33,99.87773022842251,99.9111328125,0,0.000820385
34,99.88882712618216,99.9111328125,0,0.00081975
35,99.92771754239689,99.9111328125,0,0.000817272
36,99.91103202847042,99.9111328125,0,0.000816643
37,99.91659252669018,99.9111328125,0.0138889,0.000814392
