index,inputs,predictions,anomaly,anomaly_prob
0,99.9110518123198,99.9169921875,0.305556,0.00100204
1,99.91104686718278,99.9169921875,0.916667,0.00192564
2,99.91659716430416,99.9169921875,0.0555556,0.00075504
3,99.93327402135303,99.93359375,0.305556,0.00120023
4,99.9332740213525,99.93359375,0.111111,0.000782432
5,99.92216600878324,99.921875,0.236111,0.000950044
6,99.91105181231875,99.9111328125,0.111111,0.000815131
7,99.89440924752705,99.89453125,0.375,0.00150852
8,99.8943916402649,99.89453125,0.388889,0.00192316
9,99.9166203446359,99.9169921875,0.513889,0.00232995
10,99.91660643798261,99.9169921875,0.0416667,0.000738206
11,99.92217033577897,99.9111328125,0,0.000670523
12,99.91105181231936,99.9111328125,0.0416667,0.000713225
13,99.91660643798276,99.9169921875,0.0138889,0.000702029
14,99.91659716430411,99.9169921875,0,0.000675334
15,99.90548204158773,99.9052734375,0.125,0.000843327
16,99.8999277255803,99.900390625,0.0277778,0.00065479
17,99.92215735335004,99.9169921875,0.0833333,0.000775612
18,99.9277175423967,99.927734375,0,0.000667723
19,99.91101718480486,99.9111328125,0.0277778,0.000680054
20,99.86102618266727,99.861328125,0.319444,0.00224488
21,99.85541900683953,99.861328125,0.0833333,0.000819396
22,99.56644989161346,99.56640625,0.0138889,0.00065898
23,91.34690245801326,99.9169921875,0,0.000629056
24,88.68941751889417,99.9169921875,0,0.000619174
25,89.0037802979781,99.9169921875,0,0.000629754
26,97.24862431215577,99.9111328125,0.0138889,0.00064774
27,99.93883111827822,99.9384765625,0.0972222,0.000866441
28,99.93327031084995,99.93359375,0.430556,0.00141207
29,99.93883792048985,99.89453125,0.0833333,0.000695472
30,99.84434067155871,99.8447265625,0.652778,0.00413232
31,99.78320084496013,99.783203125,0.319444,0.000964904
32,99.74430239021713,99.744140625,0.111111,0.000738443
33,99.69973309608538,99.9169921875,0,0.000608409
34,92.22895922567706,92.22900390625,0.0138889,0.000608453
35,83.55332776385005,99.9111328125,0,0.000596337
36,74.9791074711873,74.9791015625,0.0694444,0.000650034
37,73.84177956180163,99.9169921875,0.0138889,0.000590262
38,73.80528016041964,73.8052734375,0.0694444,0.0006584
39,75.33537433898006,75.3353515625,0.194444,0.000880516
40,84.00622845067775,84.00625,0.0138889,0.000589611
41,92.7554764817063,92.75546875,0.0138889,0.000562603
42,99.91660643798231,99.9169921875,0.0694444,0.00068261
43,99.92772156121343,99.927734375,0.0972222,0.00076478
44,99.91660643798228,99.9169921875,0.0138889,0.000573473
45,99.92217033577863,99.921875,0.0416667,0.000632555
46,99.85543508479336,99.861328125,0.263889,0.001024
47,99.79983319433006,99.7998046875,0.541667,0.00266036
48,99.733096085411,99.7333984375,0.333333,0.000868848
49,99.73871469868824,99.73828125,0.138889,0.00070294
50,99.78872456354814,99.7998046875,0.0694444,0.000578702
51,99.83874555160024,99.8447265625,0.430556,0.0016503
52,99.84428007340969,99.8447265625,0.166667,0.00088865
53,99.83870967741885,99.8447265625,0.111111,0.000664465
54,99.81096408317731,99.810546875,0.458333,0.00201437
55,99.8332406892729,99.8330078125,0.0555556,0.000817076
56,99.13826652582503,99.138671875,0.166667,0.00077749
57,99.01001112346968,99.009765625,0.138889,0.000686237
58,98.5595906790489,98.5595703125,0.0555556,0.000611575
59,99.27165573223765,99.271484375,0.0972222,0.000632608
60,92.734448829841,92.73447265625,0.138889,0.000713603
61,84.53625444840246,84.53623046875,0.0138889,0.000555252
62,75.52540865116782,99.93359375,0.0694444,0.000616952
63,73.35077659633801,73.35078125,0.0138889,0.000556707
64,73.1405649339749,73.14052734375,0.0138889,0.000547515
65,73.16991643454458,99.89453125,0.0833333,0.000641411
66,73.13216791003836,98.5595703125,0.0138889,0.000541622
67,73.10344827587078,73.10341796875,0.0277778,0.000554441
68,73.16964534267561,73.16962890625,0.194444,0.000855153
69,73.15851010522303,73.15849609375,0.0277778,0.000577682
70,73.15727895704438,73.15732421875,0.0694444,0.00056543
71,73.12959251837826,99.85546875,0,0.000530342
72,73.12270552899263,73.12275390625,0,0.000525889
73,75.74881911642825,75.748828125,0.0694444,0.000602593
74,84.69319697643401,99.9111328125,0.0277778,0.000544775
75,93.62944021346085,99.8447265625,0.25,0.000816285
76,99.92215302491203,99.921875,0.347222,0.00145878
77,99.91104192149463,99.9111328125,0.166667,0.0008618
78,99.90547678621114,99.9052734375,0.180556,0.000881738
79,99.91104192149479,99.9111328125,0.263889,0.00122037
80,99.91661570960034,99.9169921875,0.152778,0.000852223
81,99.92773361498597,99.927734375,0.152778,0.000825548
82,99.8832684824907,99.8828125,0.375,0.00159462
83,99.90546627370367,99.9052734375,0.194444,0.00093081
84,99.89435640811843,99.89453125,0.833333,0.00381391
85,99.93327402135147,99.93359375,0.208333,0.00096209
86,99.4772841016508,99.4775390625,0.875,0.00350368
87,99.43832721610526,99.4775390625,0.0555556,0.000633656
88,99.4216117012401,99.421875,0.0138889,0.000563245
89,99.87212987157372,99.8720703125,0.138889,0.000668418
90,99.88882712618108,99.888671875,0.444444,0.00142207
91,99.9054872963813,99.9052734375,0.291667,0.000817915
92,99.86100300233515,99.861328125,0.763889,0.00521174
93,99.86094888480942,99.861328125,0.0694444,0.000785291
94,99.80536091647119,99.8056640625,0.458333,0.00187036
95,99.844297391981,99.8447265625,0.125,0.0010617
96,99.86099527383914,99.861328125,0.25,0.000988603
97,99.91661107404911,99.9169921875,0.708333,0.00240791
98,99.91103697525791,99.9111328125,0.0972222,0.000886072
99,93.21279554937395,93.21279296875,0.444444,0.00129899
100,84.45261164940209,84.45263671875,0.208333,0.000841546
101,83.22573463935689,83.22578125,0.0972222,0.000622273
102,89.93658210948152,99.921875,0.0972222,0.000626531
103,98.68808716437951,98.6884765625,0.180556,0.000700343
