index,inputs,predictions,anomaly,anomaly_prob
0,99.92217466229239,99.921875,1,0.0588164
1,99.92215735334918,99.921875,0.75,0.0503834
2,99.90549780421438,99.9052734375,1,0.0659962
3,99.90549255059007,99.9052734375,0.805556,0.0503012
4,99.8999444135635,99.900390625,1,0.0666255
5,99.91660643798194,99.9169921875,1,0.070998
6,99.9166064379827,99.9169921875,0.944444,0.0621769
7,99.93882771660553,99.9384765625,0.944444,0.0776262
8,99.93883111827938,99.9384765625,0.666667,0.0486686
9,99.93327773144391,99.93359375,0.819444,0.0661931
10,99.90550830971121,99.9052734375,0.611111,0.0479816
11,99.91107158737196,99.9111328125,0.861111,0.0618265
12,99.9221616813068,99.921875,0.972222,0.0878066
13,99.9221573533493,99.921875,0.486111,0.0395401
14,99.91105181231825,99.9111328125,0.916667,0.0680237
15,99.90549780421351,99.9052734375,0.972222,0.0782544
16,99.93328144112093,99.93359375,0.791667,0.0663062
17,99.844288733179,99.8447265625,0.347222,0.0380265
18,99.8165239630834,99.81640625,0.513889,0.0420815
19,99.78874805425899,99.7890625,0.708333,0.0533954
20,99.844357976654,99.8447265625,0.833333,0.0742147
21,99.87212987157339,99.8720703125,0.305556,0.0372726
22,99.88879621907112,99.888671875,0.416667,0.0389185
23,99.91659716430236,99.9169921875,0.402778,0.0408389
24,99.9054820415877,99.9052734375,0.513889,0.044571
25,99.90548729638058,99.9052734375,0.763889,0.0535272
26,99.93327402135247,99.93359375,0.805556,0.0781637
27,99.89995553579351,99.900390625,0.416667,0.0377043
28,99.87215830137319,99.8720703125,0.847222,0.0713527
29,99.84995832175717,99.849609375,0.569444,0.0501382
30,99.88325550366974,99.8828125,0.513889,0.0454748
31,99.9221573533502,99.921875,0.541667,0.0486136
32,99.90547153024795,99.9052734375,0.611111,0.0456908
33,99.88880858397688,99.888671875,0.708333,0.0612464
34,99.83325922632157,99.8330078125,0.583333,0.0457872
35,99.76653696498106,99.7666015625,0.875,0.0738273
36,99.73305155441894,99.7333984375,0.888889,0.0545042
37,95.72739916550863,95.72744140625,1,0.0582199
38,87.36098754448629,87.36103515625,1,0.0569563
39,87.2936468234114,87.29365234375,1,0.0557386
