index,inputs,predictions,anomaly,anomaly_prob
0,99.92772156121433,99.927734375,0.902778,0.00205838
1,99.92217033577857,99.921875,0.805556,0.00188943
2,99.92215735334997,99.921875,0.0138889,0.000953978
3,99.8943798988275,99.89453125,0.986111,0.00220302
4,99.89438576987249,99.89453125,0,0.00099013
5,99.8888518395017,99.888671875,0.0416667,0.000974559
6,99.91104686718097,99.9111328125,0.986111,0.00219623
7,99.91661570959941,99.9169921875,0.0138889,0.00103808
8,99.93327031084827,99.93359375,0.0277778,0.000994586
9,99.91107158737273,99.9111328125,0,0.000936854
10,99.90548204158848,99.9052734375,0.652778,0.00164275
11,99.87772343263823,99.8779296875,0.0138889,0.00103341
12,99.89437402712943,99.89453125,0,0.000979294
13,99.90548729638107,99.9052734375,0,0.00096872
14,99.9221660087838,99.921875,0.0138889,0.000979546
15,99.9332777314425,99.93359375,0,0.00096703
16,99.91662497915574,99.9169921875,0,0.000966187
17,99.92771754239557,99.927734375,0,0.000965345
18,99.93327402135247,99.927734375,0,0.000965239
19,99.93883111827896,99.9384765625,0,0.00096354
20,99.92772156121586,99.927734375,0,0.000963663
21,99.91106664443389,99.9111328125,0,0.000961867
22,99.93328144112128,99.93359375,0,0.000961032
23,99.92217898832666,99.921875,0,0.000960199
24,99.93327773144253,99.93359375,0,0.000959367
25,99.90550830970993,99.9052734375,0,0.000958537
26,99.9166157095993,99.9169921875,0,0.000958664
27,99.89994441356315,99.900390625,0.0138889,0.000966492
28,99.91104192149449,99.9111328125,0,0.000957008
29,99.91103697525716,99.9111328125,0,0.000956182
30,99.91105181231845,99.9111328125,0,0.000955358
31,99.90550830971,99.9052734375,0,0.000953585
32,99.92217033578024,99.921875,0,0.000953716
33,99.94439810953666,99.9443359375,0.0138889,0.00096247
34,99.95550611790922,99.955078125,0.0138889,0.000961645
35,99.92217033577843,99.921875,0,0.00095126
36,99.9221573533498,99.921875,0,0.000950444
37,99.90550305725382,99.9052734375,0,0.000947742
38,99.91104686718168,99.9111328125,0,0.000947874
39,99.89439164026427,99.89453125,0.0138889,0.00095658
40,99.90549255058913,99.9052734375,0,0.000945313
41,99.92771754239658,99.927734375,0,0.000946391
42,99.9443981095366,99.9443359375,0,0.000942766
43,99.92217898832759,99.921875,0,0.000943836
44,99.90549255058963,99.9052734375,0,0.000942094
45,99.91104192149393,99.9111328125,0,0.00094223
46,99.92770950341944,99.927734375,0,0.000942369
47,99.92772959750971,99.927734375,0,0.000941568
48,99.89996109598118,99.900390625,0,0.000937037
49,99.90550305725434,99.9052734375,0,0.000938101
50,99.89994997498705,99.900390625,0,0.00093545
51,99.91660180140138,99.9169921875,0,0.000938382
52,99.89440337909153,99.89453125,0,0.0009348
53,99.91104686718178,99.9111328125,0,0.000935866
54,99.92216600878353,99.921875,0,0.000935079
55,99.93327402135135,99.93359375,0.0138889,0.000946504
56,99.90550830971033,99.9052734375,0,0.000931645
57,99.90551356158397,99.9052734375,0,0.00093086
58,99.91662034463799,99.9169921875,0,0.000931933
59,99.93328515038746,99.93359375,0.0277778,0.000952804
60,99.91661570960026,99.9169921875,0,0.000930367
61,99.91660643798191,99.9169921875,0,0.000929586
62,99.91104686718091,99.9111328125,0,0.000928808
63,99.91659252668961,99.9169921875,0.0138889,0.000937363
64,99.91660643798214,99.9169921875,0,0.000925416
65,99.90549780421448,99.9052734375,0,0.000924639
66,99.89437989882774,99.89453125,0.0694444,0.000979008
67,99.86105707775279,99.861328125,0.0694444,0.000978201
