index,inputs,predictions,anomaly,anomaly_prob
0,99.93328144112047,99.93359375,0.944444,0.0020122
1,99.9165971643045,99.9169921875,0.152778,0.000724072
2,99.90550830971068,99.9052734375,0.208333,0.000784443
3,99.91104686718228,99.9111328125,0.138889,0.000719537
4,99.91104686718127,99.9111328125,0.0138889,0.000584013
5,99.933274021352,99.93359375,0.208333,0.000786303
6,99.93883451957277,99.9384765625,0.194444,0.000680776
7,99.95551354056562,99.955078125,0.541667,0.00108694
8,99.92217033577957,99.921875,0.0416667,0.00067938
9,99.92772156121433,99.921875,0,0.000602437
10,99.91103697525749,99.9111328125,0.0138889,0.000584341
11,99.91659252669088,99.921875,0.0138889,0.000591521
12,99.89993328885976,99.900390625,0.180556,0.000705645
13,99.8944092475273,99.89453125,0.25,0.000803675
14,99.91106170094436,99.9111328125,0.597222,0.00146481
15,99.9055030572533,99.9052734375,0,0.000594298
16,99.91659252668944,99.9169921875,0.0138889,0.000572204
17,99.92215302491016,99.921875,0.0138889,0.000592614
18,99.92771754239689,99.921875,0,0.000585905
19,99.9110518123198,99.9111328125,0.0138889,0.00058478
20,99.91104686718278,99.9111328125,0,0.000577447
21,99.91659716430416,99.921875,0,0.000566184
22,99.93327402135303,99.93359375,0.111111,0.000651369
23,99.9332740213525,99.93359375,0.0138889,0.000576873
24,99.92216600878324,99.921875,0.0277778,0.000593064
25,99.91105181231875,99.9111328125,0.0277778,0.00059088
26,99.89440924752705,99.89453125,0.152778,0.000666049
27,99.8943916402649,99.89453125,0.555556,0.00144731
28,99.9166203446359,99.9169921875,0.583333,0.00119986
29,99.91660643798261,99.9169921875,0.0138889,0.000579959
30,99.92217033577897,99.921875,0.0277778,0.000584263
31,99.91105181231936,99.9111328125,0.0555556,0.000591313
32,99.91660643798276,99.9169921875,0.0138889,0.000556898
33,99.91659716430411,99.9169921875,0,0.000548691
34,99.90548204158773,99.9052734375,0.0694444,0.000602888
35,99.8999277255803,99.900390625,0.0277778,0.000571209
36,99.92215735335004,99.921875,0.138889,0.000639239
37,99.9277175423967,99.927734375,0.0972222,0.000629127
38,99.91101718480486,99.9111328125,0.0138889,0.000551054
39,99.86102618266727,99.861328125,0.347222,0.00110441
40,99.85541900683953,99.85546875,0.402778,0.000980858
41,99.56644989161346,99.56640625,0.111111,0.000612939
42,91.34690245801326,91.346875,0.0138889,0.000539733
43,88.68941751889417,88.689453125,0.0416667,0.000554182
44,89.0037802979781,89.00380859375,0.0277778,0.000555461
45,97.24862431215577,97.2486328125,0.0416667,0.000572474
46,99.93883111827822,99.9384765625,0.208333,0.000785619
47,99.93327031084995,99.93359375,0.694444,0.0010571
48,99.93883792048985,99.9384765625,0.125,0.000609877
49,99.84434067155871,99.8447265625,0.736111,0.00123336
50,99.78320084496013,99.783203125,0.152778,0.00063156
51,99.74430239021713,99.744140625,0.0694444,0.000578065
52,99.69973309608538,99.7001953125,0.0277778,0.000549063
53,92.22895922567706,92.22900390625,0.0416667,0.000552059
54,83.55332776385005,83.5533203125,0.0138889,0.000538946
55,74.9791074711873,74.9791015625,0.0972222,0.000587705
56,73.84177956180163,73.841796875,0.0416667,0.000560202
57,73.80528016041964,73.8052734375,0.0416667,0.000560777
58,75.33537433898006,75.3353515625,0.152778,0.000642912
59,84.00622845067775,84.00625,0.0277778,0.000548414
60,92.7554764817063,92.75546875,0.0138889,0.000539032
61,99.91660643798231,99.9169921875,0.0416667,0.000572079
62,99.92772156121343,99.927734375,0.0972222,0.000634041
63,99.91660643798228,99.9169921875,0.0694444,0.000567401
64,99.92217033577863,99.921875,0.0416667,0.000558104
65,99.85543508479336,99.85546875,0.277778,0.000726952
66,99.79983319433006,99.7998046875,0.805556,0.00123001
67,99.733096085411,99.7333984375,0.152778,0.000640523
68,99.73871469868824,99.73828125,0.305556,0.000727659
69,99.78872456354814,99.7890625,0.0694444,0.000576428
70,99.83874555160024,99.8388671875,0.138889,0.000616757
71,99.84428007340969,99.8447265625,0.25,0.000676761
72,99.83870967741885,99.8388671875,0.0277778,0.000558338
73,99.81096408317731,0.00498046875,0.555556,0.00138089
74,99.8332406892729,99.8330078125,0.236111,0.000712951
75,99.13826652582503,99.138671875,0.263889,0.000706104
76,99.01001112346968,99.009765625,0.166667,0.000648939
77,98.5595906790489,98.5595703125,0.125,0.000656154
78,99.27165573223765,99.271484375,0.111111,0.000607591
79,92.734448829841,92.73447265625,0.0694444,0.000585806
80,84.53625444840246,84.53623046875,0.0694444,0.000577927
81,75.52540865116782,75.525390625,0.166667,0.000631801
82,73.35077659633801,73.35078125,0.0555556,0.000575067
83,73.1405649339749,73.14052734375,0.0972222,0.000581343
84,73.16991643454458,73.169921875,0.0694444,0.000572769
85,73.13216791003836,73.13212890625,0.0416667,0.000557516
86,73.10344827587078,73.10341796875,0.0138889,0.000542841
87,73.16964534267561,99.89453125,0.125,0.000617755
88,73.15851010522303,73.15849609375,0.263889,0.000674332
89,73.15727895704438,73.15732421875,0.0277778,0.000550161
90,73.12959251837826,73.12958984375,0.0138889,0.000546202
91,73.12270552899263,73.12275390625,0.0277778,0.000544564
92,75.74881911642825,75.748828125,0.0416667,0.000558751
93,84.69319697643401,84.6931640625,0.0277778,0.000541393
94,93.62944021346085,0.00498046875,0.138889,0.000644451
95,99.92215302491203,99.921875,0.638889,0.00110267
96,99.91104192149463,99.9111328125,0.333333,0.00082988
97,99.90547678621114,99.9052734375,0.416667,0.000834277
98,99.91104192149479,99.9111328125,0.472222,0.00106542
99,99.91661570960034,99.9169921875,0.319444,0.000779777
100,99.92773361498597,99.927734375,0.222222,0.000726444
101,99.8832684824907,99.8828125,0.5,0.00122471
102,99.90546627370367,99.9052734375,0.722222,0.0011986
103,99.89435640811843,99.89453125,0.138889,0.000644139
104,99.93327402135147,99.93359375,0.638889,0.00104765
105,99.4772841016508,99.4775390625,0.527778,0.000900047
106,99.43832721610526,0.00498046875,0.263889,0.00073803
107,99.4216117012401,99.421875,0.0277778,0.000544928
108,99.87212987157372,99.8720703125,0.0972222,0.000579491
109,99.88882712618108,99.89453125,0.319444,0.000785304
110,99.9054872963813,99.9052734375,0.194444,0.000638776
111,99.86100300233515,99.861328125,0.763889,0.00169814
112,99.86094888480942,99.861328125,0.152778,0.000660823
113,99.80536091647119,0.00498046875,0.347222,0.000854626
114,99.844297391981,99.8447265625,0.0555556,0.000637835
115,99.86099527383914,99.861328125,0.0694444,0.000635478
116,99.91661107404911,99.9169921875,0.361111,0.000809465
117,99.91103697525791,99.9111328125,0.472222,0.00085461
118,93.21279554937395,0.00498046875,0.527778,0.000952183
119,84.45261164940209,84.45263671875,0.208333,0.000648648
120,83.22573463935689,83.22578125,0.0694444,0.000579334
121,89.93658210948152,89.93662109375,0.0555556,0.000562298
122,98.68808716437951,98.6884765625,0.0694444,0.000581101
123,99.92769342010168,99.927734375,0.152778,0.000618212
124,99.93884132102797,99.9384765625,0.694444,0.00131214
125,99.88879621907051,99.888671875,0.375,0.000797523
126,99.88325550366854,99.8828125,0.0833333,0.000581183
127,99.87212276214755,99.8720703125,0.0416667,0.000559899
